symbol,exchange,ticker,company_name,security_type,sector,currency,price,pricescale,market_cap,market_cap_trillions,daily_change_pct,daily_change_abs,perf_1m,perf_3m,perf_6m,perf_y,perf_ytd,volatility_d,price_52w_high,price_52w_low,avg_volume_30d,avg_volume_10d,volume,shares_outstanding,shares_outstanding_fund,employees,eps_ttm,revenue_per_employee,gross_profit_1y_growth,logoid,update_mode,market_direction
NYSE:NXRT,NYSE,NXRT,,common,Finance,USD,22.45,100,575901924.7375327,0.0006,-1.7935258092738413,-0.41000000000000014,-10.200000000000003,-21.255699754472122,-13.786482334869433,-33.99000294031167,-25.3656914893617,3.6689038031319923,34.4099,22.13,374667.73333333334,517804,178215,25549800,25549800,2,-1.3169,,,nexpoint-residential-trust,delayed_streaming_900,sell
NASDAQ:KELYA,NASDAQ,KELYA,,common,Commercial Services,USD,15.9,100,575666728.7218045,0.0006,-0.37593984962406324,-0.0600000000000005,2.8460543337645503,31.95020746887966,83.17972350230416,19.279819954988746,80.47673098751419,1.6429699842022216,17.75,7.98,324123.5333333333,294343,41762,31435900,31435900,4900,-7.8029,,,kelly-services,delayed_streaming_900,sell
AMEX:TMQ,AMEX,TMQ,,common,Non-Energy Minerals,USD,3.33,100,575242956.4824743,0.0006,-5.128205128205121,-0.17999999999999972,-14.17525773195876,-13.953488372093023,-18.181818181818187,79.03225806451613,-24.14578587699316,5.563909774436079,11.29,2,1239120.6,1224552.2,1013161,172746000,172746000,13,-0.30052260000000003,,,trilogy-metals,delayed_streaming_900,sell
OTC:ZNZNF,OTC,ZNZNF,,common,Consumer Non-Durables,USD,14.6,100,575230444.5837456,0.0006,0.8287292817679504,0.11999999999999922,4.285714285714283,0.6896551724137907,-8.892355694227764,-20.000000000000004,-13.915601912724577,0.8219178082191727,19.167,11.72,1207.8666666666666,1478.8,100,34286000,34286000,322,1.17010218,,,zinzino-ab-ser-b,delayed_streaming_900,buy
NASDAQ:GEMI,NASDAQ,GEMI,,common,Finance,USD,4.435,100,575007488.0640448,0.0006,-0.337078651685406,-0.015000000000000568,8.170731707317074,-3.165938864628831,-45.582822085889575,-88.01675222912725,-56.08910891089109,5.443674538249395,45.89,3.385,2456819.1,1993522.1,471175,54525417,54525417,650,-4.3811,,,gemini,delayed_streaming_900,sell
OTC:REEMF,OTC,REEMF,,common,Non-Energy Minerals,USD,0.89,10000,574377814.1796408,0.0006,6.586826347305395,0.05500000000000005,80.71065989847716,66.35514018691589,18.666666666666668,3.3561723377075876,26.96148359486449,8.779117406063452,2,0.367,1868164.6333333333,858210.1000000003,195893,645368000,645368000,9,-0.0104,,,rare-element-resources-ltd,delayed_streaming_900,buy
NYSE:IIM,NYSE,IIM,,closedend,Miscellaneous,USD,12.04,100,573763796,0.0006,-1.2305168170631695,-0.15000000000000036,-4.89731437598737,-4.972375690607741,-5.64263322884013,-1.0682004930156186,-2.7463651050080906,1.414309484193011,13.17,11.84,95574.9,99988.2,47604,47068400,47068400,,0.3954,,,invesco,delayed_streaming_900,sell
NYSE:BME,NYSE,BME,,closedend,Miscellaneous,USD,44.17,100,573183835,0.0006,-0.40586245772266,-0.17999999999999972,-0.8974646623289176,7.86324786324786,10.452613153288322,18.640881009938237,7.339003645200495,0.8603124292506122,46.425,35.95,45961.26666666667,42353.7,30662,12924100,12924100,,8.0476,,,blackrock,delayed_streaming_900,sell
OTC:LOECF,OTC,LOECF,,common,Energy Minerals,USD,0.851,10000,573137203.3355933,0.0006,0.11764705882352951,0.0010000000000000009,21.745350500715315,30.943222034159092,15.940054495912806,51.790810502283094,37.25806451612903,0.8771929824561359,0.8813,0.5364,33857.566666666666,39021.3,7048,673486760,673486760,53,0.042662399999999996,,,logan-energy,delayed_streaming_900,buy
NASDAQ:NTGR,NASDAQ,NTGR,,common,Technology Services,USD,21.08,100,572933784.2859883,0.0006,1.151631477927056,0.23999999999999844,-9.760273972602745,-13.818479149632061,-0.9398496240601637,-26.035087719298254,-14.655870445344135,2.4578313253012123,36.8616,19,323390.1,296791.7,78309,27179000,27179000,784,-0.9254,,,netgear,delayed_streaming_900,buy
NASDAQ:NB,NASDAQ,NB,,common,Non-Energy Minerals,USD,3.935,100,572885041.75,0.0006,-2.5990099009900987,-0.10499999999999998,-28.062157221206576,-27.93040293040293,-18.02083333333333,-8.060747663551407,-27.264325323475045,3.0612244897959213,12.58,3.82,3423301.8666666667,2245621,1333555,145587050,145587050,8,-0.7116,,,niocorp-developments-ltd,delayed_streaming_900,sell
NASDAQ:NRIM,NASDAQ,NRIM,,common,Finance,USD,25.75,100,572802750.5664363,0.0006,-1.1136712749615942,-0.28999999999999915,-2.4990533888678534,0.7433489827856076,13.386173491853803,12.740805604203153,-3.6662925551814456,1.957713390759593,30.82,19.6,124009.06666666667,114631.2,21326,22244800,22244800,516,3.0948,,,northrim-bancorp,delayed_streaming_900,sell
NASDAQ:VLGEA,NASDAQ,VLGEA,,common,Retail Trade,USD,42.77,100,571536152.6528364,0.0006,0.2578527894983745,0.11000000000000654,4.1139240506329235,3.409090909090918,2.1739130434782696,13.840830449826996,21.333333333333343,0.9305302545418624,48.205,30.08,57377.96666666667,50071.4,5274,10684400,10684400,7200,4.0494,,,village-super-market,delayed_streaming_900,buy
OTC:AAXBF,OTC,AAXBF,,common,Transportation,USD,0.17,10000,571342671.7272727,0.0006,-40.859279874760816,-0.11744999999999997,-42.95302013422818,-31.999999999999996,-58.455522971652,-57.5,-57.5,69.08823529411762,0.5,0.17,,1416.6,1933,3360840000,3360840000,1401,0.005547880000000001,,,airasia-x,delayed_streaming_900,sell
NASDAQ:BWAY,NASDAQ,BWAY,,,Health Technology,USD,14.14,100,571132661.4149001,0.0006,-1.8736988202637028,-0.2699999999999996,-6.85111989459815,-4.523970290344362,1.3620071684587907,77.63819095477389,47.7533960292581,3.568476659359609,17.4,7.135,113340.9,77074.5,71919,40208000,40208000,129,0.241,,,brainsway-ltd,delayed_streaming_900,sell
NASDAQ:SLDP,NASDAQ,SLDP,,common,Producer Manufacturing,USD,2.5,100,570453047.1311475,0.0006,2.4590163934426252,0.06000000000000005,4.646295521138561,-12.280701754385968,-23.076923076923077,-34.895833333333336,-42.3963133640553,6.736842105263164,8.86,1.98,3092189.3333333335,2725271.6,1369858,228181000,228181000,230,-0.4465,,,solid-power,delayed_streaming_900,buy
OTC:ARSRF,OTC,ARSRF,,common,Non-Energy Minerals,USD,0.38,10000,570274397.6380951,0.0006,2.288021534320325,0.008500000000000008,35.927886679067115,49.28422144349986,16.350275566442132,194.11764705882354,-20.23509655751469,2.2368421052631597,0.5144,0.2461,5039.799999999998,5190.7,19457,1500720000,1500720000,,0.107780882,,,aeris-resources-ltd,delayed_streaming_900,buy
NYSE:BRSP,NYSE,BRSP,,common,Finance,USD,4.505,100,569991412.3267545,0.0006,-1.2061403508771869,-0.054999999999999716,-8.620689655172411,-20.1241134751773,-20.1241134751773,-23.253833049403752,-19.553571428571423,2.2421524663677053,6.165,4.46,1133049.4,951441.4,669943,126524000,126524000,47,-0.2284,,,brightspire-capital,delayed_streaming_900,sell
NYSE:CLB,NYSE,CLB,,common,Energy Minerals,USD,12.41,100,569427190.7646593,0.0006,-1.664025356576855,-0.20999999999999908,1.8883415435139608,-5.339435545385197,-22.047738693467338,-2.4371069182389973,-23.583743842364523,3.8461538461538365,20.36,9.79,505381.73333333334,395648.5,80734,45884500,45884500,3300,0.5737,,,core-laboratories,delayed_streaming_900,sell
NASDAQ:TLRY,NASDAQ,TLRY,,common,Process Industries,USD,4.18,100,569330981.4774346,0.0006,-0.7125890736342102,-0.03000000000000025,-7.317073170731709,-18.518518518518523,-40.285714285714285,-63.33333333333334,-54.71289274106176,3.902439024390248,23.2,3.67,4017247.933333333,3282333.9000000022,1393508,136204000,136204000,3595,-1.0752,,,tilray,delayed_streaming_900,sell
NASDAQ:RSVR,NASDAQ,RSVR,,common,Commercial Services,USD,8.635,100,569311913.863354,0.0006,-2.484472049689448,-0.22000000000000064,-13.303212851405632,-16.001945525291823,-11.79775280898876,10.000000000000002,13.918205804749336,5.064027939464499,13.39,7.07,45087.13333333333,58681.8,37302,65930700,65930700,100,0.1336,,,reservoir-media,delayed_streaming_900,sell
OTC:ORENF,OTC,ORENF,,common,Commercial Services,USD,5.28,100,568609363.6413794,0.0006,1.7341040462427717,0.08999999999999986,8.641975308641973,-2.0408163265306016,3.5294117647058942,19.727891156462587,10.229645093945724,1.7274472168905923,5.6,4.17,3801.4,3028,14800,107691000,107691000,3000,0.42146893,,,origin-enterprises-plc,delayed_streaming_900,buy
NASDAQ:ITIC,NASDAQ,ITIC,,common,Finance,USD,300.79,100,567890318.1305981,0.0006,0.8279699651381158,2.4700000000000273,5.263342082239727,19.13890759298135,35.83976877568533,21.614846561274412,18.538865330958284,2.3535353535353565,309.55,209.75,74481.26666666666,75970,46616,1888000,1888000,574,21.4147,,,investors-title-company,delayed_streaming_900,buy
OTC:GUKYF,OTC,GUKYF,,common,Energy Minerals,USD,2.61,100,567788200.2162977,0.0006,6.967213114754095,0.16999999999999993,4.399999999999995,8.208955223880595,0.3846153846153764,-1.1363636363636458,12.500000000000002,6.513409961685821,3.3,2.18,7570.9,12709.5,4000,217543000,217543000,400,0.06911136,,,gulf-keystone-petroleum,delayed_streaming_900,buy
OTC:RZSMF,OTC,RZSMF,,common,Consumer Services,USD,1.097,100,567570233.5071138,0.0006,4.47619047619047,0.04699999999999993,-5.4310344827586166,2.5233644859813,7.024390243902446,-6.638297872340432,-6.638297872340432,4.284412032816767,1.275,0.9001,891.8,303.5,144,517385763,517385763,2895,0.11900265200000001,,,rcs-mediagroup-spa,delayed_streaming_900,buy
NASDAQ:ARVN,NASDAQ,ARVN,,common,Health Technology,USD,8.68,100,567552164.4748858,0.0006,-0.9132420091324209,-0.08000000000000007,-3.448275862068971,22.59887005649717,-29.886914378029086,9.045226130653262,-26.812816188870155,3.6009445100354154,14.51,6.97,789173.8,539857,311490,65386200,65386200,246,0.1962,,,arvinas,delayed_streaming_900,sell
OTC:MLHLF,OTC,MLHLF,,common,Finance,USD,13.25,100,567382888.4464287,0.0006,-8.0499653018737,-1.1600000000000001,-7.472067039106147,-16.66666666666667,-22.058823529411764,-32.05128205128205,-28.18428184281842,8.754716981132077,19.86,13.25,2734.5333333333333,3111.7,7011,25692800,25692800,,1.2069,,,third-point-investors,delayed_streaming_900,sell
NYSE:CMDB,NYSE,CMDB,,common,Transportation,USD,23.345,100,567318290.8109028,0.0006,-0.5749574105621872,-0.13500000000000156,32.34126984126983,33.32381496287834,47.287066246056774,102.82363162467419,51.10032362459547,2.545454545454538,24.76,11.7,79616.13333333333,62498.1,10885,24301490,24301490,900,,,,costamare-bulkers-limited,delayed_streaming_900,sell
NASDAQ:OIO,NASDAQ,OIO,,common,Finance,USD,1.6301,100,567310825.21,0.0006,1.881250000000001,0.030100000000000016,-1.212047754681522,-29.737068965517235,-83.28102564102564,-84.49738468854018,-86.38178780284044,9.730718294759404,12.96,1.5,106485.4333333333,107749.7,86776,348022100,348022100,28,-0.3369,,,esgl-limited,delayed_streaming_900,buy
NYSE:UHT,NYSE,UHT,,common,Finance,USD,40.81,100,567205276.0134969,0.0006,0.14723926380368657,0.060000000000002274,-1.710019267822738,0.44302239724341547,-5.269266480965636,-0.6088650754992694,3.9745222929936364,1.9002961500493483,46.3,35.26,97334.9,85026,17403,13898700,13898700,,1.3927,,,universal-health-realty-income-trust,delayed_streaming_900,buy
OTC:APPTF,OTC,APPTF,,common,Finance,USD,10.43,100,566968415.1969178,0.0006,22.705882352941174,1.9299999999999997,30.374999999999996,19.885057471264375,23.4319526627219,21.27906976744186,27.975460122699378,18.50431447746884,10.43,7.737,3958.133333333333,4654.6,1900,54359400,54359400,,0.8330432,,,automotive-pptys-real-estate-invt-tr,delayed_streaming_900,buy
NASDAQ:KIDS,NASDAQ,KIDS,,common,Health Technology,USD,21.695,100,566451836.8104244,0.0006,0.06918819188192143,0.015000000000000568,-6.888412017167385,21.201117318435767,23.197047132311194,6.036168132942324,21.950534007869596,5.452380952380951,26.74,14.42,246410.9,208481.6,330193,26109800,26109800,602,-1.6772,,,orthopediatrics,delayed_streaming_900,buy
OTC:FWEDF,OTC,FWEDF,,common,Non-Energy Minerals,USD,2.49,100,565437429.3471075,0.0006,-5.860113421550087,-0.1549999999999998,-0.7968127490039671,-7.089552238805967,-18.360655737704906,29.01554404145079,24.50000000000001,6.2248995983935655,3.99,1.7701,52120.9,37224.6,9516,227083000,227083000,,-0.1436864,,,fireweed-metals,delayed_streaming_900,sell
NASDAQ:RGNX,NASDAQ,RGNX,,common,Health Technology,USD,8.56,100,565072952.7789232,0.0006,-1.9473081328751423,-0.16999999999999993,-18.939393939393938,34.59119496855346,-5.726872246696031,-13.447927199191101,-41.569965870307165,3.7780401416764873,16.19,5.455,1230902.9,1061755.8,368103,66013200,66013200,371,-3.7835,,,regenxbio,delayed_streaming_900,sell
AMEX:GAU,AMEX,GAU,,common,Non-Energy Minerals,USD,2.16,100,565038201.0389612,0.0006,-3.571428571428574,-0.08000000000000007,8.000000000000007,4.854368932038839,-24.475524475524466,-10.743801652892554,-15.953307392996098,4.9180327868852665,3.62,1.66,2868434.433333333,2650186.1,948470,261591999.99999997,261591999.99999997,594,0.27089919999999995,,,galiano-gold,delayed_streaming_900,sell
NASDAQ:TITN,NASDAQ,TITN,,common,Distribution Services,USD,23.99,100,564554165.1110655,0.0006,-1.4986655717511888,-0.365000000000002,30.168204015192615,25.865687303252887,36.77309007981756,18.46913580246913,58.24538258575196,2.9592052420207113,26.9,13.21,276927.6666666667,450061.9,54444,23532900,23532900,3114,-2.4873,,,titan-machinery,delayed_streaming_900,sell
OTC:MTLEF,OTC,MTLEF,,common,Non-Energy Minerals,USD,0.1843,10000,564043904.1521472,0.0006,-18.088888888888896,-0.040700000000000014,15.187499999999993,-12.238095238095239,-7.85000000000001,-16.227272727272734,-20.491803278688533,22.083559413998923,0.42,0.1498,24490.2,35595.7,22289,3060470000,3060470000,,0.00996928,,,metals-exploration-uk-ord-gbp00001,delayed_streaming_900,sell
AMEX:ITRG,AMEX,ITRG,,common,Non-Energy Minerals,USD,2.78,100,563987122.5038167,0.0006,-2.7972027972028,-0.08000000000000007,6.513409961685821,13.008130081300807,-17.99410029498526,5.703422053231936,-31.695331695331706,4.379562043795608,4.87,1.99,2476658.8333333335,1770018.4,483647,202873000,202873000,329,0.040761599999999995,,,integra-resources,delayed_streaming_900,sell
NASDAQ:CTNM,NASDAQ,CTNM,,common,Health Technology,USD,14.99,100,563940802.857992,0.0006,-0.9907529722589191,-0.15000000000000036,3.5220994475138108,25.75503355704698,6.766381766381775,22.0684039087948,31.722319859402454,2.7683997299122223,17.785,8.6,484956.76666666666,323177.2,78594,32958633,32958633,51,-1.7377,,,contineum-therapeutics,delayed_streaming_900,sell
OTC:AUSGF,OTC,AUSGF,,common,Non-Energy Minerals,USD,1.025512,100,563865908.7586685,0.0006,1.535841584158413,0.01551199999999997,83.55324861285128,53.89597624132047,33.18337662337662,80.54788732394368,32.27292660905456,1.512610286374023,1.23,0.48,6250.6,10703.9,1283,549838000,549838000,,-0.014873484999999999,,,ausgold-limited,delayed_streaming_900,buy
NYSE:MSIF,NYSE,MSIF,,common,Miscellaneous,USD,12.43,100,563641220.5251799,0.0006,-0.6394884092725825,-0.08000000000000007,0.9748172217709116,5.967604433077573,-0.8771929824561359,-10.639827462257372,-6.6816816816816855,2.597821702299322,14.46,10.8,255689.06666666668,195003,84836,45345230,45345230,0,2.1332,,,msc-income-fund,delayed_streaming_900,sell
NASDAQ:CIVB,NASDAQ,CIVB,,common,Finance,USD,27.1,100,563228720.0957997,0.0006,-0.1473839351510654,-0.03999999999999915,-3.730017761989333,0.5192878338278952,21.47019273868222,28.863528292914882,20.605251446372954,0.8547008547008563,29.97,19.82,150451.8,146680.1,41641,20783300,20783300,,2.6912,,,civista-bancshares,delayed_streaming_900,sell
OTC:BEVFF,OTC,BEVFF,,common,Commercial Services,USD,2.988,100,563200677.6262773,0.0006,-0.40000000000000036,-0.01200000000000001,-9.2758463640504,-12.375366568914961,-0.06688963210703089,13.78522467631379,9.731913330885058,1.694915254237282,3.62,2.2541,265790,144671.4,4332,188487000,188487000,44,0.12552319999999997,,,diversified-royalty,delayed_streaming_900,sell
NASDAQ:IMSR,NASDAQ,IMSR,,common,Industrial Services,USD,5.315,100,563045908.6983083,0.0006,-0.09398496240601302,-0.004999999999999893,-7.725694444444435,-27.48976807639836,-21.838235294117638,-54.765957446808514,-15.366242038216557,5.1556420233463145,31.5,4.38,1406453.6666666667,948388.7,354248,105935260,105935260,74,-0.4162,,,terrestrial-energy,delayed_streaming_900,sell
NYSE:ETJ,NYSE,ETJ,,closedend,Miscellaneous,USD,8.2758,100,561970030,0.0006,-0.8886227544910105,-0.07419999999999938,-3.0936768149882776,-0.8886227544910106,-2.06153846153845,-9.156970362239289,-6.804054054054059,1.5719467956469262,9.0961,7.88,109156.76666666666,105539.7,74632,67301800,67301800,,0.2908,,,eaton-vance,delayed_streaming_900,sell
NYSE:RYAM,NYSE,RYAM,,common,Process Industries,USD,8.305,100,561785155.343934,0.0006,-2.17903415783275,-0.1850000000000005,-4.759174311926616,1.0340632603406212,-27.90798611111111,39.5798319327731,39.5798319327731,2.35081374321881,11.85,5.38,867379.0666666667,578778.2,175968,67644200,67644200,2325,-2.0957,,,rayonier-advanced-materials,delayed_streaming_900,sell
NYSE:NMCO,NYSE,NMCO,,closedend,Miscellaneous,USD,9.645,100,561042970.4,0.0006,-1.4811031664964207,-0.14499999999999957,-8.664772727272736,-10.111835973904947,-8.923512747875357,-10.528756957328383,-5.902439024390248,1.8730489073881345,11,9.61,346594.36666666664,686252.5,215348,57307760,57307760,,0.4861,,,nuveen-dividend-growth,delayed_streaming_900,sell
NASDAQ:VRRM,NASDAQ,VRRM,,common,Transportation,USD,3.69,100,560816546.8391421,0.0006,-1.0723860589812342,-0.040000000000000036,-21.656050955414013,-18.722466960352428,-75.81913499344692,-84.83976992604767,-83.46774193548387,2.4657534246575428,25.4491,3.4,4131498.7666666666,3884013.6,1592839,151983000,151983000,1901,0.2725,,,verra-mobility,delayed_streaming_900,sell
NASDAQ:ASPI,NASDAQ,ASPI,,common,Health Technology,USD,3.655,100,560345745.0536649,0.0006,-4.319371727748692,-0.16500000000000004,-15.9190246146768,-41.98412698412699,-37.945670628183365,-57.94016110471807,-33.30291970802921,5.6629834254143665,14.49,3.51,3256983.933333333,3216792.5,2858737,153309390,153309390,271,-1.3167,,,asp-isotopes,delayed_streaming_900,sell
AMEX:SLI,AMEX,SLI,,common,Non-Energy Minerals,USD,2.27,100,560200017.018405,0.0006,-3.813559322033892,-0.08999999999999986,-10.62992125984252,-34.770114942528735,-47.81609195402299,-18.63799283154122,-50.544662309368185,5.357142857142842,6.4,1.91,1615752.7,1524683,376626,246784000,246784000,53,-0.1994432,,,standard-lithium,delayed_streaming_900,sell
NASDAQ:TECX,NASDAQ,TECX,,common,Commercial Services,USD,28.585,100,558818618.9696523,0.0006,-6.217191601049867,-1.8949999999999996,-13.61438501057722,-2.440273037542662,-17.57497116493656,66.09529343404996,36.248808388941846,7.323943661971837,39.5278,14.385,211644.03333333335,214520.7999999998,31988,19549400,19549400,60,-4.5643,,,tectonic-therapeutic,delayed_streaming_900,sell
OTC:ENPSF,OTC,ENPSF,,common,Producer Manufacturing,USD,63.25,100,558817854.1685426,0.0006,-0.5503144654088072,-0.3500000000000014,-7.677711283024382,-23.398328690807794,2.828808323849784,112.89128239649949,2.828808323849784,0.5533596837944686,110,50.94,777.1666666666666,805,100,9040074,9040074,1371,4.5752458466,,,enplas,delayed_streaming_900,sell
OTC:BWEL,OTC,BWEL,,common,Process Industries,USD,592.6,100,558068610.379832,0.0006,-0.4033613445378113,-2.3999999999999773,9.740740740740744,8.933823529411768,15.291828793774323,16.883629191321504,28.54663774403471,0.4049949375632766,600,428.1,431.73333333333335,124.2,3,941729,941729,,,,,boswell-jg-co,delayed_streaming_900,sell
NYSE:AEXA,NYSE,AEXA,,common,Finance,USD,11.28,100,557916863.9577092,0.0006,-0.6167400881057294,-0.07000000000000028,-1.052631578947377,-0.8787346221441249,1.621621621621619,6.415094339622639,-0.6167400881057294,1.0638297872340514,11.99,10.49,44398.333333333336,40964.3,3759,34675000,34675000,2,-0.0296,,,american-exceptionalism-acquisition-a,delayed_streaming_900,sell
NASDAQ:FWRD,NASDAQ,FWRD,,common,Transportation,USD,16.51,100,557722048.1904764,0.0006,0.7936507936508094,0.13000000000000256,-12.134113890367205,25.45592705167174,0.36474164133739984,-44.44818304172274,-34.45811830091306,3.094059405940594,31.175,7.855,567381.9666666667,591965.8,73105,33780900,33780900,6062,-8.9014,,,forward-air,delayed_streaming_900,buy
NASDAQ:SCTX,NASDAQ,SCTX,,common,Health Technology,USD,29.33,100,555266135.7055423,0.0006,-0.27201632097926504,-0.08000000000000185,17.649418371440028,36.545623836126616,36.545623836126616,36.545623836126616,36.545623836126616,5.5085477465032024,39.6,17.305,203034.8,175015,89092,18931680,18931680,98,,,,,delayed_streaming_900,sell
NYSE:THW,NYSE,THW,,closedend,Miscellaneous,USD,13.63,100,554742375,0.0006,-0.872727272727267,-0.11999999999999922,-1.517341040462421,10.27508090614888,12.36603462489695,12.924606462303236,6.152647975077889,0.9174311926605505,14.5,11.18,110866.33333333333,80094.2,26088,40344900,40344900,,2.1371,,,tekla-world-healthcare-fund-shares-of-beneficial-interest,delayed_streaming_900,sell
OTC:SBOEF,OTC,SBOEF,,common,Industrial Services,USD,35.25,100,554463610.4207921,0.0006,15.346858638743461,4.690000000000001,15.34685863874346,15.34685863874346,15.34685863874346,9.642301710730953,0,13.304964539007095,35.25,30.56,215.5,347.4,100,15759465,15759465,1539,0.381676452,,,schoeller-bleckmann-oilfield,delayed_streaming_900,buy
NASDAQ:DNUT,NASDAQ,DNUT,,common,Distribution Services,USD,3.195,100,554332506.9672897,0.0006,-0.4672897196261721,-0.015000000000000124,1.1075949367088511,-24.82352941176471,-1.0835913312693541,4.071661237785016,-21.01359703337454,1.729559748427664,5.11,2.88,2896806.1,2039202.3,503237,173500000,173500000,17000,-0.5572,,,krispy-kreme,delayed_streaming_900,sell
NYSE:FVR,NYSE,FVR,,common,Finance,USD,18.64,100,553054355.0198392,0.0006,-0.053619302949051,-0.00999999999999801,-4.312114989733058,-5.524581855043081,15.061728395061737,39.625468164794015,26.031102096010827,2.448313384113163,22.29,12.885,185456.96666666667,100792.4,37838,24455954,24455954,22,0.0201,,,frontview-reit,delayed_streaming_900,sell
OTC:AUMTF,OTC,AUMTF,,common,Non-Energy Minerals,USD,0.32055,10000,551501179.3355056,0.0006,-8.414285714285707,-0.029449999999999976,34.85485906604964,38.049095607235145,52.73377010125074,117.5432643366135,83.17142857142859,9.187334269224763,0.3695,0.1318,20707.433333333334,11388.7,12210,1720480000,1720480000,,0.033759352000000006,,,aurelia-metals-ltd,delayed_streaming_900,sell
NYSE:DDD,NYSE,DDD,,common,Technology Services,USD,3.315,100,550777435.4423077,0.0006,-1.9230769230769214,-0.06499999999999995,-10.887096774193555,9.768211920529799,36.41975308641974,56.36792452830188,82.14285714285714,4.141104294478535,4.12,1.7,3131207.8,1983506.8,626591,166147000,166147000,1418,-0.4162,,,3-d-systems,delayed_streaming_900,sell
