"asset_id","symbol","ticker","exchange","asset_class","sector","sector_es","company_name","logo_id","is_active","valid_from","valid_to","current_version","created_at","updated_at"
493,NYSE:FDX,FDX,NYSE,common,Transportation,,FDX,,true,2026-09-10 12:13:39.461 -0500,infinity,true,2026-09-10 12:13:39.461 -0500,2026-09-10 16:15:24.648 -0500
496,OTC:SHECY,SHECY,OTC,"",Process Industries,,SHECY,,true,2026-09-10 12:13:39.463 -0500,infinity,true,2026-09-10 12:13:39.463 -0500,2026-09-10 16:15:24.652 -0500
494,OTC:JPSTF,JPSTF,OTC,common,Finance,,JPSTF,,true,2026-09-10 12:13:39.462 -0500,infinity,true,2026-09-10 12:13:39.462 -0500,2026-09-10 16:15:24.651 -0500
488,NYSE:HPE,HPE,NYSE,common,Electronic Technology,,HPE,,true,2026-09-10 12:13:39.456 -0500,infinity,true,2026-09-10 12:13:39.456 -0500,2026-09-10 16:15:24.654 -0500
491,OTC:MURGF,MURGF,OTC,common,Finance,,MURGF,,true,2026-09-10 12:13:39.459 -0500,infinity,true,2026-09-10 12:13:39.459 -0500,2026-09-10 16:15:24.657 -0500
437,OTC:IFNNF,IFNNF,OTC,common,Electronic Technology,,IFNNF,,true,2026-09-10 12:13:39.414 -0500,infinity,true,2026-09-10 12:13:39.414 -0500,2026-09-10 16:15:24.555 -0500
495,OTC:SFBQF,SFBQF,OTC,common,Communications,,SFBQF,,true,2026-09-10 12:13:39.462 -0500,infinity,true,2026-09-10 12:13:39.462 -0500,2026-09-10 16:15:24.685 -0500
438,OTC:CHDRF,CHDRF,OTC,common,Consumer Non-Durables,,CHDRF,,true,2026-09-10 12:13:39.414 -0500,infinity,true,2026-09-10 12:13:39.414 -0500,2026-09-10 16:15:24.557 -0500
441,OTC:PROSY,PROSY,OTC,"",Technology Services,,PROSY,,true,2026-09-10 12:13:39.416 -0500,infinity,true,2026-09-10 12:13:39.416 -0500,2026-09-10 16:15:24.561 -0500
442,NYSE:EMR,EMR,NYSE,common,Electronic Technology,,EMR,,true,2026-09-10 12:13:39.417 -0500,infinity,true,2026-09-10 12:13:39.417 -0500,2026-09-10 16:15:24.563 -0500
439,OTC:MHVIY,MHVIY,OTC,"",Producer Manufacturing,,MHVIY,,true,2026-09-10 12:13:39.415 -0500,infinity,true,2026-09-10 12:13:39.415 -0500,2026-09-10 16:15:24.558 -0500
447,OTC:EIPAF,EIPAF,OTC,common,Energy Minerals,,EIPAF,,true,2026-09-10 12:13:39.421 -0500,infinity,true,2026-09-10 12:13:39.421 -0500,2026-09-10 16:15:24.559 -0500
440,NYSE:SLB,SLB,NYSE,common,Industrial Services,,SLB,,true,2026-09-10 12:13:39.416 -0500,infinity,true,2026-09-10 12:13:39.416 -0500,2026-09-10 16:15:24.560 -0500
492,NYSE:NOC,NOC,NYSE,common,Electronic Technology,,NOC,,true,2026-09-10 12:13:39.460 -0500,infinity,true,2026-09-10 12:13:39.460 -0500,2026-09-10 16:15:24.650 -0500
445,NYSE:E,E,NYSE,"",Energy Minerals,,E,,true,2026-09-10 12:13:39.419 -0500,infinity,true,2026-09-10 12:13:39.419 -0500,2026-09-10 16:15:24.565 -0500
436,NYSE:MMM,MMM,NYSE,common,Producer Manufacturing,,MMM,,true,2026-09-10 12:13:39.413 -0500,infinity,true,2026-09-10 12:13:39.413 -0500,2026-09-10 16:15:24.553 -0500
443,NASDAQ:REGN,REGN,NASDAQ,common,Health Technology,,REGN,,true,2026-09-10 12:13:39.418 -0500,infinity,true,2026-09-10 12:13:39.418 -0500,2026-09-10 16:15:24.564 -0500
444,NYSE:MCO,MCO,NYSE,common,Commercial Services,,MCO,,true,2026-09-10 12:13:39.418 -0500,infinity,true,2026-09-10 12:13:39.418 -0500,2026-09-10 16:15:24.566 -0500
452,OTC:ANZGY,ANZGY,OTC,"",Finance,,ANZGY,,true,2026-09-10 12:13:39.425 -0500,infinity,true,2026-09-10 12:13:39.425 -0500,2026-09-10 16:15:24.571 -0500
502,OTC:ENGQF,ENGQF,OTC,common,Utilities,,ENGQF,,true,2026-09-10 12:13:39.468 -0500,infinity,true,2026-09-10 12:13:39.468 -0500,2026-09-10 16:15:24.668 -0500
518,NASDAQ:WBD,WBD,NASDAQ,common,Consumer Services,,WBD,,true,2026-09-10 12:13:39.484 -0500,infinity,true,2026-09-10 12:13:39.484 -0500,2026-09-10 16:15:24.671 -0500
512,OTC:ENGIY,ENGIY,OTC,"",Utilities,,ENGIY,,true,2026-09-10 12:13:39.476 -0500,infinity,true,2026-09-10 12:13:39.476 -0500,2026-09-10 16:15:24.669 -0500
523,NYSE:DLR/PL,DLR/PL,NYSE,preferred,Finance,,DLR/PL,,true,2026-09-10 12:13:39.488 -0500,infinity,true,2026-09-10 12:13:39.488 -0500,2026-09-10 16:15:24.679 -0500
513,OTC:DPSTF,DPSTF,OTC,common,Transportation,,DPSTF,,true,2026-09-10 12:13:39.477 -0500,infinity,true,2026-09-10 12:13:39.477 -0500,2026-09-10 16:15:24.670 -0500
508,NYSE:MFC,MFC,NYSE,common,Finance,,MFC,,true,2026-09-10 12:13:39.473 -0500,infinity,true,2026-09-10 12:13:39.473 -0500,2026-09-10 16:15:24.663 -0500
516,OTC:MIELY,MIELY,OTC,"",Producer Manufacturing,,MIELY,,true,2026-09-10 12:13:39.479 -0500,infinity,true,2026-09-10 12:13:39.479 -0500,2026-09-10 16:15:24.676 -0500
522,NYSE:DLR/PK,DLR/PK,NYSE,preferred,Finance,,DLR/PK,,true,2026-09-10 12:13:39.488 -0500,infinity,true,2026-09-10 12:13:39.488 -0500,2026-09-10 16:15:24.677 -0500
520,NYSE:CL,CL,NYSE,common,Consumer Non-Durables,,CL,,true,2026-09-10 12:13:39.486 -0500,infinity,true,2026-09-10 12:13:39.486 -0500,2026-09-10 16:15:24.681 -0500
511,NYSE:TGT,TGT,NYSE,common,Retail Trade,,TGT,,true,2026-09-10 12:13:39.475 -0500,infinity,true,2026-09-10 12:13:39.475 -0500,2026-09-10 16:15:24.674 -0500
517,NYSE:AMX,AMX,NYSE,"",Communications,,AMX,,true,2026-09-10 12:13:39.483 -0500,infinity,true,2026-09-10 12:13:39.483 -0500,2026-09-10 16:15:24.677 -0500
521,NYSE:DLR/PJ,DLR/PJ,NYSE,preferred,Finance,,DLR/PJ,,true,2026-09-10 12:13:39.487 -0500,infinity,true,2026-09-10 12:13:39.487 -0500,2026-09-10 16:15:24.679 -0500
526,OTC:KDDIY,KDDIY,OTC,"",Communications,,KDDIY,,true,2026-09-10 12:13:39.490 -0500,infinity,true,2026-09-10 12:13:39.490 -0500,2026-09-10 16:15:24.684 -0500
527,OTC:NRDBY,NRDBY,OTC,"",Finance,,NRDBY,,true,2026-09-10 12:13:39.491 -0500,infinity,true,2026-09-10 12:13:39.491 -0500,2026-09-10 16:15:24.686 -0500
524,OTC:BHKLY,BHKLY,OTC,"",Finance,,BHKLY,,true,2026-09-10 12:13:39.489 -0500,infinity,true,2026-09-10 12:13:39.489 -0500,2026-09-10 16:15:24.682 -0500
525,OTC:CHCJY,CHCJY,OTC,"",Finance,,CHCJY,,true,2026-09-10 12:13:39.490 -0500,infinity,true,2026-09-10 12:13:39.490 -0500,2026-09-10 16:15:24.683 -0500
530,OTC:CHGCY,CHGCY,OTC,"",Health Technology,,CHGCY,,true,2026-09-10 12:13:39.493 -0500,infinity,true,2026-09-10 12:13:39.493 -0500,2026-09-10 16:15:24.688 -0500
534,OTC:WUXAY,WUXAY,OTC,"",Health Technology,,WUXAY,,true,2026-09-10 12:13:39.496 -0500,infinity,true,2026-09-10 12:13:39.496 -0500,2026-09-10 16:15:24.690 -0500
531,NYSE:WPM,WPM,NYSE,common,Non-Energy Minerals,,WPM,,true,2026-09-10 12:13:39.494 -0500,infinity,true,2026-09-10 12:13:39.494 -0500,2026-09-10 16:15:24.696 -0500
533,NYSE:HLT,HLT,NYSE,common,Consumer Services,,HLT,,true,2026-09-10 12:13:39.495 -0500,infinity,true,2026-09-10 12:13:39.495 -0500,2026-09-10 16:15:24.691 -0500
509,NYSE:B,B,NYSE,common,Non-Energy Minerals,,B,,true,2026-09-10 12:13:39.473 -0500,infinity,true,2026-09-10 12:13:39.473 -0500,2026-09-10 16:15:24.667 -0500
529,NYSE:RCL,RCL,NYSE,common,Consumer Services,,RCL,,true,2026-09-10 12:13:39.493 -0500,infinity,true,2026-09-10 12:13:39.493 -0500,2026-09-10 16:15:24.687 -0500
528,NYSE:DLR,DLR,NYSE,common,Finance,,DLR,,true,2026-09-10 12:13:39.492 -0500,infinity,true,2026-09-10 12:13:39.492 -0500,2026-09-10 16:15:24.694 -0500
535,NASDAQ:ORLY,ORLY,NASDAQ,common,Retail Trade,,ORLY,,true,2026-09-10 12:13:39.497 -0500,infinity,true,2026-09-10 12:13:39.497 -0500,2026-09-10 16:15:24.689 -0500
532,NYSE:KMI,KMI,NYSE,common,Industrial Services,,KMI,,true,2026-09-10 12:13:39.495 -0500,infinity,true,2026-09-10 12:13:39.495 -0500,2026-09-10 16:15:24.692 -0500
536,OTC:NETTF,NETTF,OTC,common,Technology Services,,NETTF,,true,2026-09-10 12:13:39.498 -0500,infinity,true,2026-09-10 12:13:39.498 -0500,2026-09-10 16:15:24.695 -0500
543,OTC:MKKGY,MKKGY,OTC,"",Health Technology,,MKKGY,,true,2026-09-10 12:13:39.503 -0500,infinity,true,2026-09-10 12:13:39.503 -0500,2026-09-10 16:15:24.702 -0500
540,OTC:PSTVY,PSTVY,OTC,"",Finance,,PSTVY,,true,2026-09-10 12:13:39.501 -0500,infinity,true,2026-09-10 12:13:39.501 -0500,2026-09-10 16:15:24.699 -0500
547,NYSE:SE,SE,NYSE,"",Retail Trade,,SE,,true,2026-09-10 12:13:39.506 -0500,infinity,true,2026-09-10 12:13:39.506 -0500,2026-09-10 16:15:24.704 -0500
542,OTC:MIELF,MIELF,OTC,common,Producer Manufacturing,,MIELF,,true,2026-09-10 12:13:39.502 -0500,infinity,true,2026-09-10 12:13:39.502 -0500,2026-09-10 16:15:24.707 -0500
554,NYSE:APD,APD,NYSE,common,Process Industries,,APD,,true,2026-09-10 12:13:39.511 -0500,infinity,true,2026-09-10 12:13:39.511 -0500,2026-09-10 16:15:24.718 -0500
537,NYSE:RSG,RSG,NYSE,common,Industrial Services,,RSG,,true,2026-09-10 12:13:39.499 -0500,infinity,true,2026-09-10 12:13:39.499 -0500,2026-09-10 16:15:24.698 -0500
555,OTC:HKXCY,HKXCY,OTC,"",Finance,,HKXCY,,true,2026-09-10 12:13:39.512 -0500,infinity,true,2026-09-10 12:13:39.512 -0500,2026-09-10 16:15:24.720 -0500
544,OTC:SCBFY,SCBFY,OTC,"",Finance,,SCBFY,,true,2026-09-10 12:13:39.504 -0500,infinity,true,2026-09-10 12:13:39.504 -0500,2026-09-10 16:15:24.703 -0500
546,NYSE:SPG,SPG,NYSE,common,Finance,,SPG,,true,2026-09-10 12:13:39.505 -0500,infinity,true,2026-09-10 12:13:39.505 -0500,2026-09-10 16:15:24.708 -0500
541,NASDAQ:AEP,AEP,NASDAQ,common,Utilities,,AEP,,true,2026-09-10 12:13:39.502 -0500,infinity,true,2026-09-10 12:13:39.502 -0500,2026-09-10 16:15:24.701 -0500
545,OTC:SCBFF,SCBFF,OTC,common,Finance,,SCBFF,,true,2026-09-10 12:13:39.505 -0500,infinity,true,2026-09-10 12:13:39.505 -0500,2026-09-10 16:15:24.706 -0500
549,OTC:MQBKY,MQBKY,OTC,"",Finance,,MQBKY,,true,2026-09-10 12:13:39.508 -0500,infinity,true,2026-09-10 12:13:39.508 -0500,2026-09-10 16:15:24.711 -0500
539,OTC:MKGAF,MKGAF,OTC,common,Health Technology,,MKGAF,,true,2026-09-10 12:13:39.500 -0500,infinity,true,2026-09-10 12:13:39.500 -0500,2026-09-10 16:15:24.714 -0500
519,OTC:AMXOF,AMXOF,OTC,common,Communications,,AMXOF,,true,2026-09-10 12:13:39.485 -0500,infinity,true,2026-09-10 12:13:39.485 -0500,2026-09-10 16:15:24.713 -0500
538,OTC:CHGCF,CHGCF,OTC,common,Health Technology,,CHGCF,,true,2026-09-10 12:13:39.499 -0500,infinity,true,2026-09-10 12:13:39.499 -0500,2026-09-10 16:15:24.717 -0500
557,NYSE:VALE,VALE,NYSE,"",Non-Energy Minerals,,VALE,,true,2026-09-10 12:13:39.513 -0500,infinity,true,2026-09-10 12:13:39.513 -0500,2026-09-10 16:15:24.722 -0500
553,OTC:CRARY,CRARY,OTC,"",Finance,,CRARY,,true,2026-09-10 12:13:39.510 -0500,infinity,true,2026-09-10 12:13:39.510 -0500,2026-09-10 16:15:24.716 -0500
497,OTC:MURGY,MURGY,OTC,"",Finance,,MURGY,,true,2026-09-10 12:13:39.464 -0500,infinity,true,2026-09-10 12:13:39.464 -0500,2026-09-10 16:15:24.655 -0500
548,NYSE:SPG/PJ,SPG/PJ,NYSE,preferred,Finance,,SPG/PJ,,true,2026-09-10 12:13:39.507 -0500,infinity,true,2026-09-10 12:13:39.507 -0500,2026-09-10 16:15:24.710 -0500
550,OTC:CRARF,CRARF,OTC,common,Finance,,CRARF,,true,2026-09-10 12:13:39.508 -0500,infinity,true,2026-09-10 12:13:39.508 -0500,2026-09-10 16:15:24.719 -0500
556,NASDAQ:PCAR,PCAR,NASDAQ,common,Producer Manufacturing,,PCAR,,true,2026-09-10 12:13:39.512 -0500,infinity,true,2026-09-10 12:13:39.512 -0500,2026-09-10 16:15:24.721 -0500
559,NYSE:ALL/PI,ALL/PI,NYSE,preferred,Finance,,ALL/PI,,true,2026-09-10 12:13:39.514 -0500,infinity,true,2026-09-10 12:13:39.514 -0500,2026-09-10 16:15:24.725 -0500
504,OTC:RBSPF,RBSPF,OTC,common,Finance,,RBSPF,,true,2026-09-10 12:13:39.470 -0500,infinity,true,2026-09-10 12:13:39.470 -0500,2026-09-10 16:15:24.662 -0500
558,NASDAQ:HON,HON,NASDAQ,common,Producer Manufacturing,,HON,,true,2026-09-10 12:13:39.514 -0500,infinity,true,2026-09-10 12:13:39.514 -0500,2026-09-10 16:15:24.728 -0500
498,NYSE:CNI,CNI,NYSE,common,Transportation,,CNI,,true,2026-09-10 12:13:39.465 -0500,infinity,true,2026-09-10 12:13:39.465 -0500,2026-09-10 16:15:24.653 -0500
551,OTC:HKXCF,HKXCF,OTC,common,Finance,,HKXCF,,true,2026-09-10 12:13:39.509 -0500,infinity,true,2026-09-10 12:13:39.509 -0500,2026-09-10 16:15:24.731 -0500
503,NYSE:NSC,NSC,NYSE,common,Transportation,,NSC,,true,2026-09-10 12:13:39.469 -0500,infinity,true,2026-09-10 12:13:39.469 -0500,2026-09-10 16:15:24.659 -0500
507,OTC:VLVLY,VLVLY,OTC,"",Producer Manufacturing,,VLVLY,,true,2026-09-10 12:13:39.472 -0500,infinity,true,2026-09-10 12:13:39.472 -0500,2026-09-10 16:15:24.664 -0500
501,OTC:VOLAF,VOLAF,OTC,common,Producer Manufacturing,,VOLAF,,true,2026-09-10 12:13:39.467 -0500,infinity,true,2026-09-10 12:13:39.467 -0500,2026-09-10 16:15:24.658 -0500
499,OTC:VCISY,VCISY,OTC,"",Industrial Services,,VCISY,,true,2026-09-10 12:13:39.465 -0500,infinity,true,2026-09-10 12:13:39.465 -0500,2026-09-10 16:15:24.656 -0500
514,OTC:DHLGY,DHLGY,OTC,"",Transportation,,DHLGY,,true,2026-09-10 12:13:39.477 -0500,infinity,true,2026-09-10 12:13:39.477 -0500,2026-09-10 16:15:24.670 -0500
506,NASDAQ:ROST,ROST,NASDAQ,common,Retail Trade,,ROST,,true,2026-09-10 12:13:39.471 -0500,infinity,true,2026-09-10 12:13:39.471 -0500,2026-09-10 16:15:24.665 -0500
510,OTC:VOLVF,VOLVF,OTC,common,Producer Manufacturing,,VOLVF,,true,2026-09-10 12:13:39.474 -0500,infinity,true,2026-09-10 12:13:39.474 -0500,2026-09-10 16:15:24.666 -0500
505,OTC:VCISF,VCISF,OTC,common,Industrial Services,,VCISF,,true,2026-09-10 12:13:39.470 -0500,infinity,true,2026-09-10 12:13:39.470 -0500,2026-09-10 16:15:24.663 -0500
568,OTC:TRPRF,TRPRF,OTC,preferred,Industrial Services,,TRPRF,,true,2026-09-10 12:13:39.521 -0500,infinity,true,2026-09-10 12:13:39.521 -0500,2026-09-10 16:15:24.734 -0500
577,OTC:FJIKY,FJIKY,OTC,"",Producer Manufacturing,,FJIKY,,true,2026-09-10 12:13:39.528 -0500,infinity,true,2026-09-10 12:13:39.528 -0500,2026-09-10 16:15:24.741 -0500
573,OTC:KBCSF,KBCSF,OTC,common,Finance,,KBCSF,,true,2026-09-10 12:13:39.525 -0500,infinity,true,2026-09-10 12:13:39.525 -0500,2026-09-10 16:15:24.738 -0500
583,NASDAQ:NBIS,NBIS,NASDAQ,common,Technology Services,,NBIS,,true,2026-09-10 12:13:39.534 -0500,infinity,true,2026-09-10 12:13:39.534 -0500,2026-09-10 16:15:24.749 -0500
580,NYSE:TRGP,TRGP,NYSE,common,Utilities,,TRGP,,true,2026-09-10 12:13:39.531 -0500,infinity,true,2026-09-10 12:13:39.531 -0500,2026-09-10 16:15:24.743 -0500
569,NYSE:BSX,BSX,NYSE,common,Health Technology,,BSX,,true,2026-09-10 12:13:39.522 -0500,infinity,true,2026-09-10 12:13:39.522 -0500,2026-09-10 16:15:24.746 -0500
578,OTC:SCGLY,SCGLY,OTC,"",Finance,,SCGLY,,true,2026-09-10 12:13:39.529 -0500,infinity,true,2026-09-10 12:13:39.529 -0500,2026-09-10 16:15:24.744 -0500
581,NYSE:TDG,TDG,NYSE,common,Electronic Technology,,TDG,,true,2026-09-10 12:13:39.532 -0500,infinity,true,2026-09-10 12:13:39.532 -0500,2026-09-10 16:15:24.748 -0500
592,NYSE:MET,MET,NYSE,common,Finance,,MET,,true,2026-09-10 12:13:39.543 -0500,infinity,true,2026-09-10 12:13:39.543 -0500,2026-09-10 16:15:24.752 -0500
585,NYSE:URI,URI,NYSE,common,Finance,,URI,,true,2026-09-10 12:13:39.536 -0500,infinity,true,2026-09-10 12:13:39.536 -0500,2026-09-10 16:15:24.751 -0500
586,NYSE:CVE,CVE,NYSE,common,Energy Minerals,,CVE,,true,2026-09-10 12:13:39.537 -0500,infinity,true,2026-09-10 12:13:39.537 -0500,2026-09-10 16:15:24.753 -0500
595,OTC:AAUKF,AAUKF,OTC,common,Non-Energy Minerals,,AAUKF,,true,2026-09-10 12:13:39.546 -0500,infinity,true,2026-09-10 12:13:39.546 -0500,2026-09-10 16:15:24.764 -0500
588,NYSE:TFC/PO,TFC/PO,NYSE,preferred,Finance,,TFC/PO,,true,2026-09-10 12:13:39.539 -0500,infinity,true,2026-09-10 12:13:39.539 -0500,2026-09-10 16:15:24.755 -0500
590,OTC:MPNGY,MPNGY,OTC,"",Technology Services,,MPNGY,,true,2026-09-10 12:13:39.541 -0500,infinity,true,2026-09-10 12:13:39.541 -0500,2026-09-10 16:15:24.760 -0500
576,NYSE:AJG,AJG,NYSE,common,Finance,,AJG,,true,2026-09-10 12:13:39.527 -0500,infinity,true,2026-09-10 12:13:39.527 -0500,2026-09-10 16:15:24.747 -0500
582,NYSE:TRP,TRP,NYSE,common,Industrial Services,,TRP,,true,2026-09-10 12:13:39.533 -0500,infinity,true,2026-09-10 12:13:39.533 -0500,2026-09-10 16:15:24.750 -0500
598,NYSE:MET/PA,MET/PA,NYSE,preferred,Finance,,MET/PA,,true,2026-09-10 12:13:39.548 -0500,infinity,true,2026-09-10 12:13:39.548 -0500,2026-09-10 16:15:24.769 -0500
584,NYSE:COR,COR,NYSE,common,Distribution Services,,COR,,true,2026-09-10 12:13:39.535 -0500,infinity,true,2026-09-10 12:13:39.535 -0500,2026-09-10 16:15:24.761 -0500
593,OTC:NGLOY,NGLOY,OTC,"",Non-Energy Minerals,,NGLOY,,true,2026-09-10 12:13:39.544 -0500,infinity,true,2026-09-10 12:13:39.544 -0500,2026-09-10 16:15:24.763 -0500
602,NYSE:MPLX,MPLX,NYSE,common,Industrial Services,,MPLX,,true,2026-09-10 12:13:39.551 -0500,infinity,true,2026-09-10 12:13:39.551 -0500,2026-09-10 16:15:24.785 -0500
589,NYSE:TFC/PI,TFC/PI,NYSE,preferred,Finance,,TFC/PI,,true,2026-09-10 12:13:39.540 -0500,infinity,true,2026-09-10 12:13:39.540 -0500,2026-09-10 16:15:24.757 -0500
601,OTC:CMXHF,CMXHF,OTC,common,Health Technology,,CMXHF,,true,2026-09-10 12:13:39.551 -0500,infinity,true,2026-09-10 12:13:39.551 -0500,2026-09-10 16:15:24.782 -0500
597,NYSE:MET/PE,MET/PE,NYSE,preferred,Finance,,MET/PE,,true,2026-09-10 12:13:39.547 -0500,infinity,true,2026-09-10 12:13:39.547 -0500,2026-09-10 16:15:24.772 -0500
600,OTC:WFAFY,WFAFY,OTC,"",Retail Trade,,WFAFY,,true,2026-09-10 12:13:39.550 -0500,infinity,true,2026-09-10 12:13:39.550 -0500,2026-09-10 16:15:24.778 -0500
604,NYSE:OKE,OKE,NYSE,common,Industrial Services,,OKE,,true,2026-09-10 12:13:39.553 -0500,infinity,true,2026-09-10 12:13:39.553 -0500,2026-09-10 16:15:24.788 -0500
594,NYSE:TFC,TFC,NYSE,common,Finance,,TFC,,true,2026-09-10 12:13:39.545 -0500,infinity,true,2026-09-10 12:13:39.545 -0500,2026-09-10 16:15:24.754 -0500
587,NYSE:TFC/PR,TFC/PR,NYSE,preferred,Finance,,TFC/PR,,true,2026-09-10 12:13:39.538 -0500,infinity,true,2026-09-10 12:13:39.538 -0500,2026-09-10 16:15:24.758 -0500
591,NYSE:OXY,OXY,NYSE,common,Energy Minerals,,OXY,,true,2026-09-10 12:13:39.542 -0500,infinity,true,2026-09-10 12:13:39.542 -0500,2026-09-10 16:15:24.762 -0500
605,NYSE:GWW,GWW,NYSE,common,Distribution Services,,GWW,,true,2026-09-10 12:13:39.554 -0500,infinity,true,2026-09-10 12:13:39.554 -0500,2026-09-10 16:15:24.795 -0500
596,NYSE:NOK,NOK,NYSE,"",Electronic Technology,,NOK,,true,2026-09-10 12:13:39.547 -0500,infinity,true,2026-09-10 12:13:39.547 -0500,2026-09-10 16:15:24.766 -0500
611,OTC:CSLLY,CSLLY,OTC,"",Health Technology,,CSLLY,,true,2026-09-10 12:13:39.559 -0500,infinity,true,2026-09-10 12:13:39.559 -0500,2026-09-10 16:15:24.801 -0500
607,OTC:NTDOF,NTDOF,OTC,common,Consumer Durables,,NTDOF,,true,2026-09-10 12:13:39.556 -0500,infinity,true,2026-09-10 12:13:39.556 -0500,2026-09-10 16:15:24.792 -0500
609,OTC:NBKCF,NBKCF,OTC,preferred,Finance,,NBKCF,,true,2026-09-10 12:13:39.557 -0500,infinity,true,2026-09-10 12:13:39.557 -0500,2026-09-10 16:15:24.797 -0500
610,NYSE:RELX,RELX,NYSE,"",Commercial Services,,RELX,,true,2026-09-10 12:13:39.558 -0500,infinity,true,2026-09-10 12:13:39.558 -0500,2026-09-10 16:15:24.799 -0500
612,NYSE:TEL,TEL,NYSE,common,Electronic Technology,,TEL,,true,2026-09-10 12:13:39.560 -0500,infinity,true,2026-09-10 12:13:39.560 -0500,2026-09-10 16:15:24.803 -0500
608,OTC:NTIOF,NTIOF,OTC,common,Finance,,NTIOF,,true,2026-09-10 12:13:39.556 -0500,infinity,true,2026-09-10 12:13:39.556 -0500,2026-09-10 16:15:24.810 -0500
603,OTC:NOKBF,NOKBF,OTC,common,Electronic Technology,,NOKBF,,true,2026-09-10 12:13:39.552 -0500,infinity,true,2026-09-10 12:13:39.552 -0500,2026-09-10 16:15:24.805 -0500
616,OTC:MPNGF,MPNGF,OTC,common,Technology Services,,MPNGF,,true,2026-09-10 12:13:39.563 -0500,infinity,true,2026-09-10 12:13:39.563 -0500,2026-09-10 16:15:24.814 -0500
614,NASDAQ:BKR,BKR,NASDAQ,common,Industrial Services,,BKR,,true,2026-09-10 12:13:39.561 -0500,infinity,true,2026-09-10 12:13:39.561 -0500,2026-09-10 16:15:24.809 -0500
575,NASDAQ:ARGX,ARGX,NASDAQ,"",Health Technology,,ARGX,,true,2026-09-10 12:13:39.526 -0500,infinity,true,2026-09-10 12:13:39.526 -0500,2026-09-10 16:15:24.739 -0500
613,OTC:SGAPY,SGAPY,OTC,"",Communications,,SGAPY,,true,2026-09-10 12:13:39.561 -0500,infinity,true,2026-09-10 12:13:39.561 -0500,2026-09-10 16:15:24.811 -0500
570,OTC:ARGNF,ARGNF,OTC,common,Health Technology,,ARGNF,,true,2026-09-10 12:13:39.522 -0500,infinity,true,2026-09-10 12:13:39.522 -0500,2026-09-10 16:15:24.736 -0500
621,NASDAQ:TER,TER,NASDAQ,common,Electronic Technology,,TER,,true,2026-09-10 12:13:39.568 -0500,infinity,true,2026-09-10 12:13:39.568 -0500,2026-09-10 16:15:24.821 -0500
619,NYSE:CRH,CRH,NYSE,common,Non-Energy Minerals,,CRH,,true,2026-09-10 12:13:39.566 -0500,infinity,true,2026-09-10 12:13:39.566 -0500,2026-09-10 16:15:24.818 -0500
620,OTC:GWLIF,GWLIF,OTC,common,Finance,,GWLIF,,true,2026-09-10 12:13:39.567 -0500,infinity,true,2026-09-10 12:13:39.567 -0500,2026-09-10 16:15:24.807 -0500
606,OTC:RLXXF,RLXXF,OTC,common,Commercial Services,,RLXXF,,true,2026-09-10 12:13:39.555 -0500,infinity,true,2026-09-10 12:13:39.555 -0500,2026-09-10 16:15:24.815 -0500
562,NYSE:ALL/PB,ALL/PB,NYSE,preferred,Finance,,ALL/PB,,true,2026-09-10 12:13:39.517 -0500,infinity,true,2026-09-10 12:13:39.517 -0500,2026-09-10 16:15:24.724 -0500
618,NYSE:TAK,TAK,NYSE,"",Health Technology,,TAK,,true,2026-09-10 12:13:39.565 -0500,infinity,true,2026-09-10 12:13:39.565 -0500,2026-09-10 16:15:24.817 -0500
617,NASDAQ:MPWR,MPWR,NASDAQ,common,Electronic Technology,,MPWR,,true,2026-09-10 12:13:39.564 -0500,infinity,true,2026-09-10 12:13:39.564 -0500,2026-09-10 16:15:24.819 -0500
615,OTC:NNFSF,NNFSF,OTC,common,Consumer Non-Durables,,NNFSF,,true,2026-09-10 12:13:39.562 -0500,infinity,true,2026-09-10 12:13:39.562 -0500,2026-09-10 16:15:24.813 -0500
563,OTC:KBCSY,KBCSY,OTC,"",Finance,,KBCSY,,true,2026-09-10 12:13:39.517 -0500,infinity,true,2026-09-10 12:13:39.517 -0500,2026-09-10 16:15:24.729 -0500
566,NYSE:ALL,ALL,NYSE,common,Finance,,ALL,,true,2026-09-10 12:13:39.520 -0500,infinity,true,2026-09-10 12:13:39.520 -0500,2026-09-10 16:15:24.730 -0500
561,NYSE:ALL/PJ,ALL/PJ,NYSE,preferred,Finance,,ALL/PJ,,true,2026-09-10 12:13:39.516 -0500,infinity,true,2026-09-10 12:13:39.516 -0500,2026-09-10 16:15:24.726 -0500
567,OTC:TNCAF,TNCAF,OTC,preferred,Industrial Services,,TNCAF,,true,2026-09-10 12:13:39.521 -0500,infinity,true,2026-09-10 12:13:39.521 -0500,2026-09-10 16:15:24.733 -0500
571,OTC:NTDOY,NTDOY,OTC,"",Consumer Durables,,NTDOY,,true,2026-09-10 12:13:39.523 -0500,infinity,true,2026-09-10 12:13:39.523 -0500,2026-09-10 16:15:24.737 -0500
560,NYSE:ALL/PH,ALL/PH,NYSE,preferred,Finance,,ALL/PH,,true,2026-09-10 12:13:39.515 -0500,infinity,true,2026-09-10 12:13:39.515 -0500,2026-09-10 16:15:24.727 -0500
564,AMEX:IMO,IMO,AMEX,common,Energy Minerals,,IMO,,true,2026-09-10 12:13:39.518 -0500,infinity,true,2026-09-10 12:13:39.518 -0500,2026-09-10 16:15:24.735 -0500
